pincode,state_name,city,State CODE
516329,ANDHRA PRADESH,PRODDATUR,AD
516330,ANDHRA PRADESH,PRODDATUR,AD
516339,ANDHRA PRADESH,PRODDATUR,AD
516349,ANDHRA PRADESH,PRODDATUR,AD
516350,ANDHRA PRADESH,PRODDATUR,AD
516355,ANDHRA PRADESH,PRODDATUR,AD
516356,ANDHRA PRADESH,PRODDATUR,AD
516359,ANDHRA PRADESH,PRODDATUR,AD
516360,ANDHRA PRADESH,PRODDATUR,AD
516361,ANDHRA PRADESH,PRODDATUR,AD
516362,ANDHRA PRADESH,PRODDATUR,AD
516380,ANDHRA PRADESH,PRODDATUR,AD
516390,ANDHRA PRADESH,PRODDATUR,AD
516391,ANDHRA PRADESH,PRODDATUR,AD
516396,ANDHRA PRADESH,PRODDATUR,AD
516401,ANDHRA PRADESH,PRODDATUR,AD
516411,ANDHRA PRADESH,PRODDATUR,AD
516421,ANDHRA PRADESH,PRODDATUR,AD
516431,ANDHRA PRADESH,PRODDATUR,AD
516432,ANDHRA PRADESH,PRODDATUR,AD
516433,ANDHRA PRADESH,PRODDATUR,AD
516434,ANDHRA PRADESH,PRODDATUR,AD
516439,ANDHRA PRADESH,PRODDATUR,AD
516444,ANDHRA PRADESH,PRODDATUR,AD
516454,ANDHRA PRADESH,PRODDATUR,AD
516464,ANDHRA PRADESH,PRODDATUR,AD
516474,ANDHRA PRADESH,PRODDATUR,AD
516484,ANDHRA PRADESH,PRODDATUR,AD
516501,ANDHRA PRADESH,CUDDAPAH,AD
516502,ANDHRA PRADESH,CUDDAPAH,AD
516503,ANDHRA PRADESH,CUDDAPAH,AD
516504,ANDHRA PRADESH,CUDDAPAH,AD
516505,ANDHRA PRADESH,CUDDAPAH,AD
516506,ANDHRA PRADESH,CUDDAPAH,AD
516507,ANDHRA PRADESH,CUDDAPAH,AD
516508,ANDHRA PRADESH,CUDDAPAH,AD
516543,ANDHRA PRADESH,CUDDAPAH,AD
516625,ANDHRA PRADESH,CUDDAPAH,AD
516634,ANDHRA PRADESH,CUDDAPAH,AD
516936,ANDHRA PRADESH,CUDDAPAH,AD
517001,ANDHRA PRADESH,CHITTOOR,AD
517002,ANDHRA PRADESH,CHITTOOR,AD
517004,ANDHRA PRADESH,CHITTOOR,AD
517101,ANDHRA PRADESH,TIRUPATI,AD
517102,ANDHRA PRADESH,TIRUPATI,AD
517105,ANDHRA PRADESH,CHITTOOR,AD
517110,ANDHRA PRADESH,CHITTOOR,AD
517111,ANDHRA PRADESH,CHITTOOR,AD
517112,ANDHRA PRADESH,TIRUPATI,AD
517113,ANDHRA PRADESH,TIRUPATI,AD
517123,ANDHRA PRADESH,CHITTOOR,AD
517124,ANDHRA PRADESH,CHITTOOR,AD
517125,ANDHRA PRADESH,CHITTOOR,AD
517126,ANDHRA PRADESH,CHITTOOR,AD
517127,ANDHRA PRADESH,CHITTOOR,AD
517128,ANDHRA PRADESH,CHITTOOR,AD
517129,ANDHRA PRADESH,CHITTOOR,AD
517130,ANDHRA PRADESH,CHITTOOR,AD
517131,ANDHRA PRADESH,CHITTOOR,AD
517132,ANDHRA PRADESH,CHITTOOR,AD
517134,ANDHRA PRADESH,CHITTOOR,AD
517135,ANDHRA PRADESH,CHITTOOR,AD
517138,ANDHRA PRADESH,CHITTOOR,AD
517142,ANDHRA PRADESH,CHITTOOR,AD
517146,ANDHRA PRADESH,CHITTOOR,AD
517152,ANDHRA PRADESH,TIRUPATI,AD
517167,ANDHRA PRADESH,CHITTOOR,AD
517172,ANDHRA PRADESH,TIRUPATI,AD
517192,ANDHRA PRADESH,TIRUPATI,AD
517193,ANDHRA PRADESH,TIRUPATI,AD
517194,ANDHRA PRADESH,TIRUPATI,AD
517198,ANDHRA PRADESH,CHITTOOR,AD
517213,ANDHRA PRADESH,TIRUPATI,AD
517214,ANDHRA PRADESH,TIRUPATI,AD
517217,ANDHRA PRADESH,CHITTOOR,AD
517218,ANDHRA PRADESH,CHITTOOR,AD
517229,ANDHRA PRADESH,CHITTOOR,AD
517234,ANDHRA PRADESH,TIRUPATI,AD
517235,ANDHRA PRADESH,TIRUPATI,AD
517236,ANDHRA PRADESH,TIRUPATI,AD
517237,ANDHRA PRADESH,TIRUPATI,AD
517238,ANDHRA PRADESH,CHITTOOR,AD
517241,ANDHRA PRADESH,TIRUPATI,AD
517242,ANDHRA PRADESH,TIRUPATI,AD
517247,ANDHRA PRADESH,CHITTOOR,AD
517248,ANDHRA PRADESH,CHITTOOR,AD
517250,ANDHRA PRADESH,CHITTOOR,AD
517257,ANDHRA PRADESH,CHITTOOR,AD
517277,ANDHRA PRADESH,TIRUPATI,AD
517280,ANDHRA PRADESH,CHITTOOR,AD
517290,ANDHRA PRADESH,CHITTOOR,AD
517291,ANDHRA PRADESH,TIRUPATI,AD
517297,ANDHRA PRADESH,TIRUPATI,AD
517299,ANDHRA PRADESH,TIRUPATI,AD
517301,ANDHRA PRADESH,CHITTOOR,AD
517305,ANDHRA PRADESH,TIRUPATI,AD
517315,ANDHRA PRADESH,CHITTOOR,AD
517319,ANDHRA PRADESH,CHITTOOR,AD
517324,ANDHRA PRADESH,CHITTOOR,AD
517325,ANDHRA PRADESH,CHITTOOR,AD
517326,ANDHRA PRADESH,CHITTOOR,AD
517327,ANDHRA PRADESH,CHITTOOR,AD
517328,ANDHRA PRADESH,TIRUPATI,AD
517330,ANDHRA PRADESH,CHITTOOR,AD
517350,ANDHRA PRADESH,CHITTOOR,AD
517351,ANDHRA PRADESH,CHITTOOR,AD
517352,ANDHRA PRADESH,CHITTOOR,AD
517370,ANDHRA PRADESH,CHITTOOR,AD
517390,ANDHRA PRADESH,CHITTOOR,AD
517391,ANDHRA PRADESH,CHITTOOR,AD
517401,ANDHRA PRADESH,CHITTOOR,AD
517403,ANDHRA PRADESH,CHITTOOR,AD
517408,ANDHRA PRADESH,CHITTOOR,AD
517414,ANDHRA PRADESH,CHITTOOR,AD
517415,ANDHRA PRADESH,CHITTOOR,AD
517416,ANDHRA PRADESH,CHITTOOR,AD
517417,ANDHRA PRADESH,CHITTOOR,AD
517418,ANDHRA PRADESH,CHITTOOR,AD
517419,ANDHRA PRADESH,CHITTOOR,AD
517421,ANDHRA PRADESH,CHITTOOR,AD
517422,ANDHRA PRADESH,CHITTOOR,AD
517423,ANDHRA PRADESH,CHITTOOR,AD
517424,ANDHRA PRADESH,CHITTOOR,AD
517425,ANDHRA PRADESH,CHITTOOR,AD
517426,ANDHRA PRADESH,CHITTOOR,AD
517429,ANDHRA PRADESH,CHITTOOR,AD
517432,ANDHRA PRADESH,CHITTOOR,AD
517434,ANDHRA PRADESH,CHITTOOR,AD
517438,ANDHRA PRADESH,CHITTOOR,AD
517471,ANDHRA PRADESH,CHITTOOR,AD
517501,ANDHRA PRADESH,TIRUPATI,AD
517502,ANDHRA PRADESH,TIRUPATI,AD
517503,ANDHRA PRADESH,TIRUPATI,AD
517504,ANDHRA PRADESH,TIRUPATI,AD
517505,ANDHRA PRADESH,TIRUPATI,AD
517506,ANDHRA PRADESH,TIRUPATI,AD
517507,ANDHRA PRADESH,TIRUPATI,AD
517508,ANDHRA PRADESH,CHITTOOR,AD
517509,ANDHRA PRADESH,CHITTOOR,AD
517510,ANDHRA PRADESH,CHITTOOR,AD
517512,ANDHRA PRADESH,CHITTOOR,AD
517515,ANDHRA PRADESH,CHITTOOR,AD
517516,ANDHRA PRADESH,CHITTOOR,AD
517517,ANDHRA PRADESH,CHITTOOR,AD
517518,ANDHRA PRADESH,CHITTOOR,AD
517520,ANDHRA PRADESH,TIRUPATI,AD
517525,ANDHRA PRADESH,CHITTOOR,AD
517526,ANDHRA PRADESH,TIRUPATI,AD
517536,ANDHRA PRADESH,TIRUPATI,AD
517541,ANDHRA PRADESH,TIRUPATI,AD
517550,ANDHRA PRADESH,CHITTOOR,AD
517551,ANDHRA PRADESH,TIRUPATI,AD
517554,ANDHRA PRADESH,CHITTOOR,AD
517560,ANDHRA PRADESH,CHITTOOR,AD
517561,ANDHRA PRADESH,TIRUPATI,AD
517562,ANDHRA PRADESH,CHITTOOR,AD
517564,ANDHRA PRADESH,CHITTOOR,AD
517569,ANDHRA PRADESH,TIRUPATI,AD
517570,ANDHRA PRADESH,CHITTOOR,AD
517571,ANDHRA PRADESH,TIRUPATI,AD
517578,ANDHRA PRADESH,CHITTOOR,AD
517581,ANDHRA PRADESH,TIRUPATI,AD
517582,ANDHRA PRADESH,TIRUPATI,AD
517583,ANDHRA PRADESH,TIRUPATI,AD
517584,ANDHRA PRADESH,TIRUPATI,AD
517585,ANDHRA PRADESH,CHITTOOR,AD
517586,ANDHRA PRADESH,TIRUPATI,AD
517587,ANDHRA PRADESH,TIRUPATI,AD
517588,ANDHRA PRADESH,TIRUPATI,AD
517589,ANDHRA PRADESH,TIRUPATI,AD
517590,ANDHRA PRADESH,TIRUPATI,AD
517591,ANDHRA PRADESH,TIRUPATI,AD
517592,ANDHRA PRADESH,TIRUPATI,AD
517593,ANDHRA PRADESH,CHITTOOR,AD
517599,ANDHRA PRADESH,CHITTOOR,AD
517601,ANDHRA PRADESH,CHITTOOR,AD
517604,ANDHRA PRADESH,CHITTOOR,AD
517619,ANDHRA PRADESH,TIRUPATI,AD
517620,ANDHRA PRADESH,TIRUPATI,AD
517640,ANDHRA PRADESH,TIRUPATI,AD
517641,ANDHRA PRADESH,TIRUPATI,AD
517642,ANDHRA PRADESH,TIRUPATI,AD
517643,ANDHRA PRADESH,TIRUPATI,AD
517644,ANDHRA PRADESH,TIRUPATI,AD
517645,ANDHRA PRADESH,TIRUPATI,AD
517646,ANDHRA PRADESH,TIRUPATI,AD
517654,ANDHRA PRADESH,CHITTOOR,AD
517898,ANDHRA PRADESH,CHITTOOR,AD
517925,ANDHRA PRADESH,CHITTOOR,AD
518001,ANDHRA PRADESH,KURNOOL,AD
518002,ANDHRA PRADESH,KURNOOL,AD
518003,ANDHRA PRADESH,KURNOOL,AD
518004,ANDHRA PRADESH,KURNOOL,AD
518005,ANDHRA PRADESH,KURNOOL,AD
518006,ANDHRA PRADESH,KURNOOL,AD
518007,ANDHRA PRADESH,KURNOOL,AD
518008,ANDHRA PRADESH,KURNOOL,AD
518010,ANDHRA PRADESH,KURNOOL,AD
518011,ANDHRA PRADESH,KURNOOL,AD
518046,ANDHRA PRADESH,KURNOOL,AD
518101,ANDHRA PRADESH,KURNOOL,AD
518102,ANDHRA PRADESH,KURNOOL,AD
518103,ANDHRA PRADESH,KURNOOL,AD
518112,ANDHRA PRADESH,NANDYAL,AD
518121,ANDHRA PRADESH,KURNOOL,AD
518122,ANDHRA PRADESH,NANDYAL,AD
518123,ANDHRA PRADESH,NANDYAL,AD
518124,ANDHRA PRADESH,NANDYAL,AD
518126,ANDHRA PRADESH,KURNOOL,AD
518133,ANDHRA PRADESH,KURNOOL,AD
518134,ANDHRA PRADESH,NANDYAL,AD
518135,ANDHRA PRADESH,NANDYAL,AD
518137,ANDHRA PRADESH,KURNOOL,AD
518138,ANDHRA PRADESH,KURNOOL,AD
518145,ANDHRA PRADESH,NANDYAL,AD
518155,ANDHRA PRADESH,NANDYAL,AD
518165,ANDHRA PRADESH,NANDYAL,AD
518166,ANDHRA PRADESH,NANDYAL,AD
518176,ANDHRA PRADESH,NANDYAL,AD
518186,ANDHRA PRADESH,NANDYAL,AD
518196,ANDHRA PRADESH,NANDYAL,AD
518206,ANDHRA PRADESH,KURNOOL,AD
518216,ANDHRA PRADESH,KURNOOL,AD
518217,ANDHRA PRADESH,KURNOOL,AD
518218,ANDHRA PRADESH,KURNOOL,AD
518220,ANDHRA PRADESH,KURNOOL,AD
518221,ANDHRA PRADESH,KURNOOL,AD
518222,ANDHRA PRADESH,KURNOOL,AD
518225,ANDHRA PRADESH,KURNOOL,AD
518258,ANDHRA PRADESH,KURNOOL,AD
518301,ANDHRA PRADESH,KURNOOL,AD
518302,ANDHRA PRADESH,KURNOOL,AD
518308,ANDHRA PRADESH,KURNOOL,AD
518313,ANDHRA PRADESH,KURNOOL,AD
518319,ANDHRA PRADESH,KURNOOL,AD
518320,ANDHRA PRADESH,KURNOOL,AD
518323,ANDHRA PRADESH,KURNOOL,AD
518333,ANDHRA PRADESH,KURNOOL,AD
518338,ANDHRA PRADESH,KURNOOL,AD
518343,ANDHRA PRADESH,KURNOOL,AD
518344,ANDHRA PRADESH,KURNOOL,AD
518345,ANDHRA PRADESH,KURNOOL,AD
518346,ANDHRA PRADESH,KURNOOL,AD
518347,ANDHRA PRADESH,KURNOOL,AD
518348,ANDHRA PRADESH,KURNOOL,AD
518349,ANDHRA PRADESH,KURNOOL,AD
518350,ANDHRA PRADESH,KURNOOL,AD
518360,ANDHRA PRADESH,KURNOOL,AD
518380,ANDHRA PRADESH,KURNOOL,AD
518385,ANDHRA PRADESH,KURNOOL,AD
518390,ANDHRA PRADESH,KURNOOL,AD
518395,ANDHRA PRADESH,KURNOOL,AD
518396,ANDHRA PRADESH,KURNOOL,AD
518397,ANDHRA PRADESH,KURNOOL,AD
518401,ANDHRA PRADESH,KURNOOL,AD
518402,ANDHRA PRADESH,KURNOOL,AD
518405,ANDHRA PRADESH,KURNOOL,AD
518408,ANDHRA PRADESH,KURNOOL,AD
518411,ANDHRA PRADESH,KURNOOL,AD
518412,ANDHRA PRADESH,KURNOOL,AD
518422,ANDHRA PRADESH,KURNOOL,AD
518432,ANDHRA PRADESH,KURNOOL,AD
518442,ANDHRA PRADESH,KURNOOL,AD
518452,ANDHRA PRADESH,KURNOOL,AD
518462,ANDHRA PRADESH,KURNOOL,AD
518463,ANDHRA PRADESH,KURNOOL,AD
518464,ANDHRA PRADESH,KURNOOL,AD
518465,ANDHRA PRADESH,KURNOOL,AD
518466,ANDHRA PRADESH,KURNOOL,AD
518467,ANDHRA PRADESH,KURNOOL,AD
518468,ANDHRA PRADESH,KURNOOL,AD
518501,ANDHRA PRADESH,NANDYAL,AD
518502,ANDHRA PRADESH,NANDYAL,AD
518503,ANDHRA PRADESH,KURNOOL,AD
518508,ANDHRA PRADESH,KURNOOL,AD
518509,ANDHRA PRADESH,KURNOOL,AD
518510,ANDHRA PRADESH,NANDYAL,AD
518511,ANDHRA PRADESH,NANDYAL,AD
518512,ANDHRA PRADESH,NANDYAL,AD
518513,ANDHRA PRADESH,NANDYAL,AD
518514,ANDHRA PRADESH,KURNOOL,AD
518515,ANDHRA PRADESH,KURNOOL,AD
518523,ANDHRA PRADESH,NANDYAL,AD
518533,ANDHRA PRADESH,KURNOOL,AD
518543,ANDHRA PRADESH,NANDYAL,AD
518545,ANDHRA PRADESH,KURNOOL,AD
518553,ANDHRA PRADESH,NANDYAL,AD
518563,ANDHRA PRADESH,NANDYAL,AD
518573,ANDHRA PRADESH,NANDYAL,AD
518583,ANDHRA PRADESH,NANDYAL,AD
518593,ANDHRA PRADESH,NANDYAL,AD
518594,ANDHRA PRADESH,NANDYAL,AD
518598,ANDHRA PRADESH,KURNOOL,AD
518599,ANDHRA PRADESH,KURNOOL,AD
518641,ANDHRA PRADESH,KURNOOL,AD
518669,ANDHRA PRADESH,KURNOOL,AD
518673,ANDHRA PRADESH,KURNOOL,AD
518674,ANDHRA PRADESH,NANDYAL,AD
518802,ANDHRA PRADESH,KURNOOL,AD
520000,ANDHRA PRADESH,VIJAYAWADA,AD
520001,ANDHRA PRADESH,VIJAYAWADA,AD
520002,ANDHRA PRADESH,VIJAYAWADA,AD
520003,ANDHRA PRADESH,VIJAYAWADA,AD
520004,ANDHRA PRADESH,VIJAYAWADA,AD
520005,ANDHRA PRADESH,VIJAYAWADA,AD
520006,ANDHRA PRADESH,VIJAYAWADA,AD
520007,ANDHRA PRADESH,VIJAYAWADA,AD
520008,ANDHRA PRADESH,VIJAYAWADA,AD
520009,ANDHRA PRADESH,VIJAYAWADA,AD
520010,ANDHRA PRADESH,VIJAYAWADA,AD
520011,ANDHRA PRADESH,VIJAYAWADA,AD
520012,ANDHRA PRADESH,VIJAYAWADA,AD
520013,ANDHRA PRADESH,VIJAYAWADA,AD
520014,ANDHRA PRADESH,VIJAYAWADA,AD
520015,ANDHRA PRADESH,VIJAYAWADA,AD
520016,ANDHRA PRADESH,KOTHAPET,AD
520017,ANDHRA PRADESH,VIJAYAWADA,AD
520018,ANDHRA PRADESH,VIJAYAWADA,AD
520020,ANDHRA PRADESH,VIJAYAWADA,AD
520021,ANDHRA PRADESH,VIJAYAWADA,AD
520022,ANDHRA PRADESH,VIJAYAWADA,AD
520026,ANDHRA PRADESH,VIJAYAWADA,AD
520028,ANDHRA PRADESH,VIJAYAWADA,AD
520032,ANDHRA PRADESH,VIJAYAWADA,AD
520035,ANDHRA PRADESH,VIJAYAWADA,AD
520037,ANDHRA PRADESH,VIJAYAWADA,AD
520038,ANDHRA PRADESH,VIJAYAWADA,AD
520040,ANDHRA PRADESH,VIJAYAWADA,AD
520045,ANDHRA PRADESH,VIJAYAWADA,AD
520048,ANDHRA PRADESH,VIJAYAWADA,AD
520050,ANDHRA PRADESH,VIJAYAWADA,AD
520051,ANDHRA PRADESH,VIJAYAWADA,AD
520056,ANDHRA PRADESH,VIJAYAWADA,AD
520060,ANDHRA PRADESH,VIJAYAWADA,AD
520068,ANDHRA PRADESH,VIJAYAWADA,AD
520072,ANDHRA PRADESH,VIJAYAWADA,AD
520076,ANDHRA PRADESH,VIJAYAWADA,AD
520080,ANDHRA PRADESH,VIJAYAWADA,AD
520081,ANDHRA PRADESH,VIJAYAWADA,AD
520087,ANDHRA PRADESH,VIJAYAWADA,AD
520100,ANDHRA PRADESH,VIJAYAWADA,AD
520201,ANDHRA PRADESH,VIJAYAWADA,AD
520225,ANDHRA PRADESH,VIJAYAWADA,AD
520305,ANDHRA PRADESH,VIJAYAWADA,AD
520416,ANDHRA PRADESH,VIJAYAWADA,AD
520515,ANDHRA PRADESH,VIJAYAWADA,AD
520554,ANDHRA PRADESH,VIJAYAWADA,AD
521001,ANDHRA PRADESH,MACHILIPATNAM,AD
521002,ANDHRA PRADESH,MACHILIPATNAM,AD
521003,ANDHRA PRADESH,MACHILIPATNAM,AD
521008,ANDHRA PRADESH,GUDIVADA,AD
521010,ANDHRA PRADESH,GUDIVADA,AD
521101,ANDHRA PRADESH,VIJAYAWADA,AD
521102,ANDHRA PRADESH,VIJAYAWADA,AD
521104,ANDHRA PRADESH,VIJAYAWADA,AD
521105,ANDHRA PRADESH,GUDIVADA,AD
521106,ANDHRA PRADESH,GUDIVADA,AD
521107,ANDHRA PRADESH,VIJAYAWADA,AD
521108,ANDHRA PRADESH,VIJAYAWADA,AD
521109,ANDHRA PRADESH,VIJAYAWADA,AD
521110,ANDHRA PRADESH,VIJAYAWADA,AD
521111,ANDHRA PRADESH,GUDIVADA,AD
521113,ANDHRA PRADESH,GUDIVADA,AD
521114,ANDHRA PRADESH,GUDIVADA,AD
521118,ANDHRA PRADESH,GUDIVADA,AD
521120,ANDHRA PRADESH,MACHILIPATNAM,AD
521121,ANDHRA PRADESH,MACHILIPATNAM,AD
521122,ANDHRA PRADESH,MACHILIPATNAM,AD
521123,ANDHRA PRADESH,GUDIVADA,AD
521125,ANDHRA PRADESH,MACHILIPATNAM,AD
521126,ANDHRA PRADESH,MACHILIPATNAM,AD
521127,ANDHRA PRADESH,GUDIVADA,AD
521128,ANDHRA PRADESH,GUDIVADA,AD
521130,ANDHRA PRADESH,MACHILIPATNAM,AD
521131,ANDHRA PRADESH,MACHILIPATNAM,AD
521132,ANDHRA PRADESH,MACHILIPATNAM,AD
521133,ANDHRA PRADESH,MACHILIPATNAM,AD
521134,ANDHRA PRADESH,VIJAYAWADA,AD
521135,ANDHRA PRADESH,MACHILIPATNAM,AD
521136,ANDHRA PRADESH,MACHILIPATNAM,AD
521137,ANDHRA PRADESH,VIJAYAWADA,AD
521138,ANDHRA PRADESH,MACHILIPATNAM,AD
521139,ANDHRA PRADESH,VIJAYAWADA,AD
521148,ANDHRA PRADESH,GUDIVADA,AD
521149,ANDHRA PRADESH,MACHILIPATNAM,AD
521150,ANDHRA PRADESH,MACHILIPATNAM,AD
521151,ANDHRA PRADESH,VIJAYAWADA,AD
521153,ANDHRA PRADESH,VIJAYAWADA,AD
521154,ANDHRA PRADESH,GUDIVADA,AD
521155,ANDHRA PRADESH,GUDIVADA,AD
521156,ANDHRA PRADESH,MACHILIPATNAM,AD
521157,ANDHRA PRADESH,MACHILIPATNAM,AD
521158,ANDHRA PRADESH,MACHILIPATNAM,AD
521162,ANDHRA PRADESH,MACHILIPATNAM,AD
521163,ANDHRA PRADESH,VIJAYAWADA,AD
521164,ANDHRA PRADESH,VIJAYAWADA,AD
521165,ANDHRA PRADESH,VIJAYAWADA,AD
521170,ANDHRA PRADESH,VIJAYAWADA,AD
521174,ANDHRA PRADESH,GUDIVADA,AD
521175,ANDHRA PRADESH,VIJAYAWADA,AD
521178,ANDHRA PRADESH,VIJAYAWADA,AD
521180,ANDHRA PRADESH,VIJAYAWADA,AD
521181,ANDHRA PRADESH,VIJAYAWADA,AD
521182,ANDHRA PRADESH,VIJAYAWADA,AD
521183,ANDHRA PRADESH,VIJAYAWADA,AD
521184,ANDHRA PRADESH,VIJAYAWADA,AD
521185,ANDHRA PRADESH,VIJAYAWADA,AD
521190,ANDHRA PRADESH,VIJAYAWADA,AD
521201,ANDHRA PRADESH,GUDIVADA,AD
521202,ANDHRA PRADESH,GUDIVADA,AD
521204,ANDHRA PRADESH,GUDIVADA,AD
521207,ANDHRA PRADESH,GUDIVADA,AD
521211,ANDHRA PRADESH,VIJAYAWADA,AD
521212,ANDHRA PRADESH,VIJAYAWADA,AD
521213,ANDHRA PRADESH,GUDIVADA,AD
521214,ANDHRA PRADESH,GUDIVADA,AD
521215,ANDHRA PRADESH,GUDIVADA,AD
521224,ANDHRA PRADESH,GUDIVADA,AD
521225,ANDHRA PRADESH,VIJAYAWADA,AD
521226,ANDHRA PRADESH,VIJAYAWADA,AD
521227,ANDHRA PRADESH,VIJAYAWADA,AD
521228,ANDHRA PRADESH,VIJAYAWADA,AD
521229,ANDHRA PRADESH,VIJAYAWADA,AD
521230,ANDHRA PRADESH,VIJAYAWADA,AD
521231,ANDHRA PRADESH,VIJAYAWADA,AD
521234,ANDHRA PRADESH,GUDIVADA,AD
521235,ANDHRA PRADESH,VIJAYAWADA,AD
521241,ANDHRA PRADESH,VIJAYAWADA,AD
521245,ANDHRA PRADESH,VIJAYAWADA,AD
521246,ANDHRA PRADESH,VIJAYAWADA,AD
521247,ANDHRA PRADESH,VIJAYAWADA,AD
521250,ANDHRA PRADESH,VIJAYAWADA,AD
521251,ANDHRA PRADESH,GUDIVADA,AD
521256,ANDHRA PRADESH,VIJAYAWADA,AD
521260,ANDHRA PRADESH,GUDIVADA,AD
521261,ANDHRA PRADESH,GUDIVADA,AD
521263,ANDHRA PRADESH,GUDIVADA,AD
521286,ANDHRA PRADESH,VIJAYAWADA,AD
521300,ANDHRA PRADESH,GUDIVADA,AD
521301,ANDHRA PRADESH,GUDIVADA,AD
521304,ANDHRA PRADESH,GUDIVADA,AD
521311,ANDHRA PRADESH,GUDIVADA,AD
521312,ANDHRA PRADESH,GUDIVADA,AD
521317,ANDHRA PRADESH,GUDIVADA,AD
521318,ANDHRA PRADESH,GUDIVADA,AD
521320,ANDHRA PRADESH,GUDIVADA,AD
521321,ANDHRA PRADESH,GUDIVADA,AD
521322,ANDHRA PRADESH,GUDIVADA,AD
521323,ANDHRA PRADESH,GUDIVADA,AD
521324,ANDHRA PRADESH,GUDIVADA,AD
521325,ANDHRA PRADESH,GUDIVADA,AD
521326,ANDHRA PRADESH,GUDIVADA,AD
521327,ANDHRA PRADESH,GUDIVADA,AD
521328,ANDHRA PRADESH,MACHILIPATNAM,AD
521329,ANDHRA PRADESH,GUDIVADA,AD
521330,ANDHRA PRADESH,GUDIVADA,AD
521331,ANDHRA PRADESH,MACHILIPATNAM,AD
521332,ANDHRA PRADESH,MACHILIPATNAM,AD
521333,ANDHRA PRADESH,GUDIVADA,AD
521340,ANDHRA PRADESH,GUDIVADA,AD
521343,ANDHRA PRADESH,GUDIVADA,AD
521344,ANDHRA PRADESH,GUDIVADA,AD
521345,ANDHRA PRADESH,GUDIVADA,AD
521352,ANDHRA PRADESH,GUDIVADA,AD
521356,ANDHRA PRADESH,MACHILIPATNAM,AD
521366,ANDHRA PRADESH,MACHILIPATNAM,AD
521369,ANDHRA PRADESH,MACHILIPATNAM,AD
521390,ANDHRA PRADESH,GUDIVADA,AD
521401,ANDHRA PRADESH,VIJAYAWADA,AD
521402,ANDHRA PRADESH,VIJAYAWADA,AD
521403,ANDHRA PRADESH,VIJAYAWADA,AD
521421,ANDHRA PRADESH,GUDIVADA,AD
521427,ANDHRA PRADESH,GUDIVADA,AD
521436,ANDHRA PRADESH,GUDIVADA,AD
521456,ANDHRA PRADESH,VIJAYAWADA,AD
521457,ANDHRA PRADESH,VIJAYAWADA,AD
521501,ANDHRA PRADESH,GUDIVADA,AD
521503,ANDHRA PRADESH,GUDIVADA,AD
521505,ANDHRA PRADESH,GUDIVADA,AD
521520,ANDHRA PRADESH,GUDIVADA,AD
521885,ANDHRA PRADESH,GUDIVADA,AD
522000,ANDHRA PRADESH,GUNTUR,AD
522001,ANDHRA PRADESH,GUNTUR,AD
522002,ANDHRA PRADESH,GUNTUR,AD
522003,ANDHRA PRADESH,GUNTUR,AD
522004,ANDHRA PRADESH,GUNTUR,AD
522005,ANDHRA PRADESH,GUNTUR,AD
522006,ANDHRA PRADESH,GUNTUR,AD
522007,ANDHRA PRADESH,GUNTUR,AD
522008,ANDHRA PRADESH,GUNTUR,AD
522009,ANDHRA PRADESH,GUNTUR,AD
522010,ANDHRA PRADESH,GUNTUR,AD
522011,ANDHRA PRADESH,GUNTUR,AD
522012,ANDHRA PRADESH,GUNTUR,AD
522013,ANDHRA PRADESH,GUNTUR,AD
522015,ANDHRA PRADESH,GUNTUR,AD
522016,ANDHRA PRADESH,GUNTUR,AD
522017,ANDHRA PRADESH,GUNTUR,AD
522018,ANDHRA PRADESH,GUNTUR,AD
522019,ANDHRA PRADESH,GUNTUR,AD
522020,ANDHRA PRADESH,GUNTUR,AD
522021,ANDHRA PRADESH,GUNTUR,AD
522022,ANDHRA PRADESH,GUNTUR,AD
522024,ANDHRA PRADESH,GUNTUR,AD
522028,ANDHRA PRADESH,GUNTUR,AD
522030,ANDHRA PRADESH,GUNTUR,AD
522032,ANDHRA PRADESH,GUNTUR,AD
522034,ANDHRA PRADESH,GUNTUR,AD
522035,ANDHRA PRADESH,GUNTUR,AD
522036,ANDHRA PRADESH,GUNTUR,AD
522053,ANDHRA PRADESH,GUNTUR,AD
522059,ANDHRA PRADESH,GUNTUR,AD
522071,ANDHRA PRADESH,GUNTUR,AD
522085,ANDHRA PRADESH,GUNTUR,AD
522101,ANDHRA PRADESH,TENALI,AD
522102,ANDHRA PRADESH,TENALI,AD
522103,ANDHRA PRADESH,GUNTUR,AD
522104,ANDHRA PRADESH,GUNTUR,AD
522105,ANDHRA PRADESH,GUNTUR,AD
522110,ANDHRA PRADESH,GUNTUR,AD
522111,ANDHRA PRADESH,TENALI,AD
522112,ANDHRA PRADESH,GUNTUR,AD
522113,ANDHRA PRADESH,TENALI,AD
522116,ANDHRA PRADESH,GUNTUR,AD
522121,ANDHRA PRADESH,GUNTUR,AD
522122,ANDHRA PRADESH,GUNTUR,AD
522123,ANDHRA PRADESH,GUNTUR,AD
522124,ANDHRA PRADESH,TENALI,AD
522125,ANDHRA PRADESH,GUNTUR,AD
522134,ANDHRA PRADESH,GUNTUR,AD
522161,ANDHRA PRADESH,GUNTUR,AD
522171,ANDHRA PRADESH,GUNTUR,AD
522201,ANDHRA PRADESH,TENALI,AD
